Store,Date,Sales,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
9,5/1/19,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,4/1/19,5007.5,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,3/1/19,6385.8,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,2/1/19,6181.2,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,1/1/19,8,0,0,a,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,31/12/18,3682,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,30/12/18,9143.5,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,29/12/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,28/12/18,5494.8,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,27/12/18,8982.9,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,26/12/18,8,0,0,c,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,25/12/18,8,0,0,c,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,24/12/18,4692.9,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,23/12/18,14878.9,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,22/12/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,21/12/18,7592.5,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,20/12/18,12974.8,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,19/12/18,11957.3,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,18/12/18,11482.1,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,17/12/18,11882.5,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,16/12/18,16146.1,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,15/12/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,14/12/18,5497,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,13/12/18,8007.2,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,12/12/18,7104.1,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,11/12/18,8292.1,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,10/12/18,7106.3,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,9/12/18,6730.1,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,8/12/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,7/12/18,5333.1,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,6/12/18,8105.1,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,5/12/18,10099.4,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,4/12/18,10557,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,3/12/18,10087.3,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,2/12/18,12297.2,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,1/12/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,30/11/18,5857.8,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,29/11/18,8820.1,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,28/11/18,6864.3,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,27/11/18,6193.3,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,26/11/18,6382.5,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,25/11/18,7361.5,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,24/11/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,23/11/18,4174.8,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,22/11/18,7397.8,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,21/11/18,7900.5,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,20/11/18,8677.1,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,19/11/18,8699.1,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,18/11/18,11373.2,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,17/11/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,16/11/18,4911.8,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,15/11/18,6691.6,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,14/11/18,5369.4,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,13/11/18,6040.4,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,12/11/18,5614.7,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,11/11/18,6032.7,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,10/11/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,9/11/18,5295.7,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,8/11/18,8126,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,7/11/18,7287.8,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,6/11/18,8157.9,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,5/11/18,8335,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,4/11/18,9988.3,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,3/11/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,2/11/18,4942.6,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,1/11/18,8148,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,31/10/18,8,0,0,a,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,30/10/18,8405.4,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,29/10/18,5440.9,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,28/10/18,5928.2,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,27/10/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,26/10/18,4189.1,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,25/10/18,7459.4,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,24/10/18,6328.6,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,23/10/18,7082.1,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,22/10/18,6979.8,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,21/10/18,8936.7,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,20/10/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,19/10/18,4375,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,18/10/18,6754.3,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,17/10/18,5744.5,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,16/10/18,5703.8,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,15/10/18,5531.1,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,14/10/18,6195.5,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,13/10/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,12/10/18,5022.9,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,11/10/18,8448.3,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,10/10/18,7299.9,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,9/10/18,7716.8,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,8/10/18,8478,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,7/10/18,10605.4,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,6/10/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,5/10/18,4887.6,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,4/10/18,7106.3,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,3/10/18,8,0,0,a,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,2/10/18,7089.8,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,1/10/18,5140.6,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,30/9/18,8542.9,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,29/9/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,28/9/18,4389.3,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,27/9/18,7933.5,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,26/9/18,6747.7,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,25/9/18,7348.3,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,24/9/18,7662.9,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,23/9/18,9111.6,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,22/9/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,21/9/18,4036.2,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,20/9/18,5993.1,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,19/9/18,5290.2,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,18/9/18,5392.5,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,17/9/18,5421.1,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,16/9/18,5634.5,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,15/9/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,14/9/18,4270.5,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,13/9/18,7843.3,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,12/9/18,6998.5,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,11/9/18,8010.5,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,10/9/18,7415.4,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,9/9/18,9897,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,8/9/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,7/9/18,4346.4,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,6/9/18,5748.9,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,5/9/18,4962.4,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,4/9/18,5724.7,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,3/9/18,5136.2,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,2/9/18,6176.8,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,1/9/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,31/8/18,4526.8,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,30/8/18,8844.3,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,29/8/18,7021.6,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,28/8/18,7488,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,27/8/18,8206.3,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,26/8/18,10481.1,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,25/8/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,24/8/18,4371.7,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,23/8/18,6253.8,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,22/8/18,5845.7,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,21/8/18,5703.8,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,20/8/18,5448.6,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,19/8/18,6292.3,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,18/8/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,17/8/18,5032.8,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,16/8/18,8635.3,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,15/8/18,7499,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,14/8/18,8495.6,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,13/8/18,8555,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,12/8/18,9333.8,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,11/8/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,10/8/18,4216.6,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,9/8/18,7078.8,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,8/8/18,5352.9,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,7/8/18,6273.6,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,6/8/18,4723.7,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,5/8/18,6443,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,4/8/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,3/8/18,4271.6,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,2/8/18,8498.9,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,1/8/18,8075.4,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,31/7/18,9432.8,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,30/7/18,7788.3,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,29/7/18,9927.8,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,28/7/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,27/7/18,4476.2,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,26/7/18,6064.6,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,25/7/18,5250.6,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,24/7/18,5143.9,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,23/7/18,4510.3,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,22/7/18,6045.9,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,21/7/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,20/7/18,4794.1,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,19/7/18,8563.8,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,18/7/18,7041.4,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,17/7/18,7434.1,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,16/7/18,7329.6,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,15/7/18,10531.7,1,1,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,14/7/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,13/7/18,4988.8,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,12/7/18,7364.8,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,11/7/18,6269.2,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,10/7/18,6135,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,9/7/18,5982.1,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,8/7/18,6249.4,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,7/7/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,6/7/18,4832.6,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,5/7/18,8683.7,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,4/7/18,6998.5,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,3/7/18,7840,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,2/7/18,7275.7,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,1/7/18,8656.2,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,30/6/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,29/6/18,5656.5,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,28/6/18,8536.3,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,27/6/18,6008.5,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,26/6/18,6429.8,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,25/6/18,4995.4,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,24/6/18,5768.7,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,23/6/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,22/6/18,4549.9,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,21/6/18,7634.3,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,20/6/18,5862.2,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,19/6/18,6879.7,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,18/6/18,6707,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,17/6/18,9495.5,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,16/6/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,15/6/18,5152.7,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,14/6/18,6204.3,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,13/6/18,5995.3,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,12/6/18,5690.6,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,11/6/18,5219.8,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,10/6/18,6482.6,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,9/6/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,8/6/18,4466.3,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,7/6/18,7459.4,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,6/6/18,6249.4,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,5/6/18,6446.3,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,4/6/18,7346.1,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,3/6/18,8124.9,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,2/6/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,1/6/18,5209.9,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,31/5/18,10712.1,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,30/5/18,6813.7,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,29/5/18,6800.5,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,28/5/18,7220.7,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,27/5/18,8470.3,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,26/5/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,25/5/18,4098.9,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,24/5/18,7062.3,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,23/5/18,5541,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,22/5/18,5967.8,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,21/5/18,6531,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,20/5/18,8,0,0,a,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,19/5/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,18/5/18,4592.8,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,17/5/18,7841.1,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,16/5/18,6588.2,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,15/5/18,6294.5,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,14/5/18,7148.1,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,13/5/18,8936.7,1,1,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,12/5/18,8,0,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,11/5/18,4404.7,1,0,d,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,10/5/18,7736.6,1,0,d,1,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
9,9/5/18,8,0,0,a,0,c,b,13840,6,2015,1,14,2017,"Jan,Apr,Jul,Oct"
